datasetid,recordid,record_timestamp,fields.last_updated,fields.ad_station,fields.geo_point_2d,fields.statut_pdc,fields.postal_code,fields.id_pdc,fields.url_description_pdc,geometry.type,geometry.coordinates
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,63ffa2060b47265d9063175ae016cd313b4d0c02,2021-05-09T15:06:26.640000+00:00,2021-05-09T15:06:26+00:00,"9 Rue Adolphe Mille, 75019 Paris","[48.88842, 2.388149]",Disponible,75019,FR*V75*E9019*04*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9019*04*3,Point,"[2.388149, 48.88842]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,a3a4d2e708a7eaa40d18614070ef959e1a1d26df,2021-05-09T12:59:43.015000+00:00,2021-05-09T12:59:42+00:00,"10 Avenue de Flandre, 75019 Paris","[48.88472, 2.369961]",Disponible,75019,FR*V75*E9019*01*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9019*01*1,Point,"[2.369961, 48.88472]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,9903e4327232abdea6c02259524e48aa6f88c4d7,2021-05-09T16:30:01.878000+00:00,2021-05-09T16:30:01+00:00,"47 Avenue Bosquet, 75007 Paris","[48.85755, 2.30437]",Occupé (en charge),75007,FR*V75*E9007*01*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9007*01*1,Point,"[2.30437, 48.85755]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,3d767530900e6f3b308dd5f5239d7032a56befad,2021-05-09T16:54:40.670000+00:00,2021-05-09T16:54:40+00:00,"10 Avenue de Flandre, 75019 Paris","[48.88472, 2.369961]",Disponible,75019,FR*V75*E9019*01*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9019*01*2,Point,"[2.369961, 48.88472]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,8dcf2b3e49c1845e0ccf68985feddee09d3acdfd,2021-04-23T12:16:42.530000+00:00,2021-04-23T12:16:42+00:00,"24 Avenue Paul Doumer, 75016 Paris","[48.861015, 2.28308]",Inconnu,75016,FR*V75*E9016*05*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9016*05*1,Point,"[2.28308, 48.861015]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,1112b12ab6927292e151d2a3f473604ab2d5b43a,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"1 Rue de L'Amiral De Coligny, 75001 Paris","[48.86003, 2.34046]",Disponible,75001,FR*V75*E9001*02*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9001*02*2,Point,"[2.34046, 48.86003]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,a2a464c0bda7893bb53f53e6a500634ee34ea6c5,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"77 Avenue de la Grande Armée, 75016 Paris","[48.876163, 2.286403]",Disponible,75016,FR*V75*E9016*01*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9016*01*1,Point,"[2.286403, 48.876163]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,5146b59ea3c0595dc148111b4038fa131649db73,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"36 Avenue des Ternes, 75017 Paris","[48.878963, 2.293606]",Inconnu,75017,FR*V75*E9017*02*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9017*02*1,Point,"[2.293606, 48.878963]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,133a190dd9b437016d1431135aea99c1c216d312,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"39 Rue Riquet, 75019 Paris","[48.88901, 2.371768]",Disponible,75019,FR*V75*E9019*06*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9019*06*3,Point,"[2.371768, 48.88901]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,829fce8867efb9b09ff2d651dd62aaeb56672498,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"25 Rue de la Plaine, 75020 Paris","[48.85006, 2.4019644]",En cours de mise en service,75020,FR*V75*EPX20*01*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*01*2,Point,"[2.4019644, 48.85006]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,1ae375af75d3d976242bfc8e572cd5d2abb66c41,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"9 Rue Lobineau, 75006 Paris","[48.8516, 2.3361368]",En maintenance,75006,FR*V75*EPX06*01*5,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX06*01*5,Point,"[2.3361368, 48.8516]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,02bb330f1b6a696966ac77a0527dde981237af74,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"9 Boulevard Bourdon, 75004 Paris","[48.848423, 2.366004]",En cours de mise en service,75004,FR*V75*EPX04*04*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX04*04*2,Point,"[2.366004, 48.848423]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,dcf0c6fd56180bc2de4c76b227ff9b3bf0c91227,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"20 Rue Clovis, 75005 Paris","[48.846325, 2.348415]",En cours de mise en service,75005,FR*V75*EPX05*03*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*03*2,Point,"[2.348415, 48.846325]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,21e9d467ad59cc8ed22bf9d41098d1d308491a17,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"8 Rue Danton, 75006 Paris","[48.85262, 2.342107]",En cours de mise en service,75006,FR*V75*EPX06*02*5,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX06*02*5,Point,"[2.342107, 48.85262]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,f0225ad8f6513bbe37b9563efd9e4cdd51261774,2021-05-09T14:10:42.699000+00:00,2021-05-09T14:10:42+00:00,"21 Rue Berbier du Mets, 75013 Paris","[48.8355, 2.34965]",Disponible,75013,FR*V75*E9013*03*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9013*03*3,Point,"[2.34965, 48.8355]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,e17137156d8cde1d33fecaf612dfe6a916ba835c,2021-05-09T12:29:35.594000+00:00,2021-05-09T12:29:35+00:00,"10 Avenue de Saxe, 75007 Paris","[48.84975, 2.3074996]",Disponible,75007,FR*V75*E9007*02*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9007*02*3,Point,"[2.3074996, 48.84975]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,3469c5b8dd3e468e87220e2b9b4368cf358066b0,2021-05-09T14:03:24.909000+00:00,2021-05-09T14:03:24+00:00,"5 Rue Réaumur, 75003 Paris","[48.86472, 2.359043]",Disponible,75003,FR*V75*E9003*01*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9003*01*2,Point,"[2.359043, 48.86472]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,bd351b046599b8e926f6b80da4a93cb0011b3ff6,2021-05-09T14:42:32.732000+00:00,2021-05-09T14:42:32+00:00,"66 Rue de Rennes, 75006 Paris","[48.852127, 2.331346]",Disponible,75006,FR*V75*E9006*03*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9006*03*3,Point,"[2.331346, 48.852127]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,32aca58f5b0ab691691b4ab7585fde6951d417b1,2021-05-09T15:12:49.991000+00:00,2021-05-09T15:12:49+00:00,"83 Rue de Courcelles, 75017 Paris","[48.879654, 2.302442]",Disponible,75017,FR*V75*E9017*05*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9017*05*3,Point,"[2.302442, 48.879654]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,df39c7173b05607cd10c3e885fa88a6004887cbb,2021-05-09T15:25:47.208000+00:00,2021-05-09T15:25:47+00:00,"173 Avenue du Maine, 75014 Paris","[48.83086, 2.325895]",Disponible,75014,FR*V75*E9014*01*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9014*01*3,Point,"[2.325895, 48.83086]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,cf2d9532626178b240ce6b2c15156844eed53888,2021-05-09T16:40:24.391000+00:00,2021-05-09T16:40:24+00:00,"35 Rue du Bac, 75007 Paris","[48.857124, 2.327753]",Disponible,75007,FR*V75*E9007*04*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9007*04*1,Point,"[2.327753, 48.857124]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,2d43bfbf1458427b1d71cfdb64220d20ee412e16,2021-05-09T16:41:19.852000+00:00,2021-05-09T16:41:19+00:00,"20 Rue de Sevres, 75006 Paris","[48.851025, 2.326367]",Occupé (en charge),75006,FR*V75*E9006*04*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9006*04*2,Point,"[2.326367, 48.851025]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,a95e9e403923d57d8b204d5f03560eb45e17e513,2021-05-09T16:47:51.433000+00:00,2021-05-09T16:47:51+00:00,"77 Rue de l'Amiral Mouchez, 75013 Paris","[48.82085, 2.343626]",Disponible,75013,FR*V75*E9013*04*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9013*04*3,Point,"[2.343626, 48.82085]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,3d06eafe47ee0bfabcb096203bdedcc1c3b37445,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"16/18 Avenue du Maine, 75015 Paris","[48.843754, 2.320272]",Disponible,75015,FR*V75*E9015*02*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9015*02*1,Point,"[2.320272, 48.843754]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,62363b9ed655697a825571573e4affbff8145295,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"37 Avenue d'Iéna, 75016 Paris","[48.86851, 2.295469]",Disponible,75016,FR*V75*E9016*02*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9016*02*1,Point,"[2.295469, 48.86851]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,047895fb812090f845cafa777ab43bccf40d6ecd,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"103 Rue Caulaincourt, 75018 Paris","[48.889732, 2.33891]",Disponible,75018,FR*V75*E9018*02*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9018*02*3,Point,"[2.33891, 48.889732]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,27758d69b340066725c283a74cc30a525165d92c,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"150 Rue des Poissonniers, 75018 Paris","[48.89767, 2.352758]",Disponible,75018,FR*V75*E9018*03*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9018*03*3,Point,"[2.352758, 48.89767]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,65c2fba85277afa04787464cbe9ee4491dccc767,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"16 Rue Molitor, 75016 Paris","[48.845284, 2.2640333]",Disponible,75016,FR*V75*EPX16*01*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*01*3,Point,"[2.2640333, 48.845284]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,05a89211fb2c84e1f7bf26cc25943e18c13a4240,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"80 Rue François Miron, 75004 Paris","[48.855366, 2.3591938]",Inconnu,75004,FR*V75*EPX04*02*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX04*02*2,Point,"[2.3591938, 48.855366]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,20b8b4fff0fd1fc77388688e98522e8ddc34f27a,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"17 Place de la République, 75003 Paris","[48.86745, 2.3630073]",En maintenance,75003,FR*V75*EPX03*02*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX03*02*1,Point,"[2.3630073, 48.86745]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,f9f2d812fb9f4f52c3cb487784ad8a670134d3ee,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"20 Rue Clovis, 75005 Paris","[48.846325, 2.348415]",En cours de mise en service,75005,FR*V75*EPX05*03*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*03*1,Point,"[2.348415, 48.846325]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,cf3326e1a8e34a0c5b0dc48fdcc429a4790015db,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"21 Quai de la Tournelle, 75005 Paris","[48.850033, 2.354431]",En cours de mise en service,75005,FR*V75*EPX05*01*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*01*1,Point,"[2.354431, 48.850033]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,d90ed6a30c9fbe7278d2120ef26fb9a38ee9794b,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"8 Rue Danton, 75006 Paris","[48.85262, 2.342107]",En cours de mise en service,75006,FR*V75*EPX06*02*6,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX06*02*6,Point,"[2.342107, 48.85262]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,dddc46f7376ba7141b55b98fad005024eed39ae5,2021-05-09T13:46:27.636000+00:00,2021-05-09T13:46:27+00:00,"46 Avenue Reille, 75014 Paris","[48.824387, 2.336857]",Disponible,75014,FR*V75*E9014*02*1,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9014*02*1,Point,"[2.336857, 48.824387]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,666ea54b2add512682d764618a82c018184d597e,2021-05-09T14:07:43.944000+00:00,2021-05-09T14:07:42+00:00,"35 Rue du Bac, 75007 Paris","[48.857124, 2.327753]",Disponible,75007,FR*V75*E9007*04*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9007*04*3,Point,"[2.327753, 48.857124]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,68c6069ba41ed24a7798b40118460da18711b0f2,2021-05-09T15:38:45.033000+00:00,2021-05-09T15:38:44+00:00,"110 Rue Ordener, 75018 Paris","[48.89311, 2.34066]",Disponible,75018,FR*V75*E9018*04*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9018*04*3,Point,"[2.34066, 48.89311]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,c9a6256c61081530629abe24e222d99065c965c9,2021-05-09T16:02:24.696000+00:00,2021-05-09T16:02:24+00:00,"2 Rue Chardon Lagache, 75016 Paris","[48.84676, 2.268339]",Disponible,75016,FR*V75*E9016*09*3,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9016*09*3,Point,"[2.268339, 48.84676]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,65731409cc79d9e2f6f29cc1a42092815f2e6b61,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"44 Quai Henri IV, 75004 Paris","[48.85023, 2.3615763]",Disponible,75004,FR*V75*E9004*02*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9004*02*2,Point,"[2.3615763, 48.85023]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,80d78b01453e708c95ebaa2ab1a2a2a1457fcfba,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"137 Rue la Fayette, 75010 Paris","[48.8789, 2.355064]",Disponible,75010,FR*V75*E9010*03*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9010*03*2,Point,"[2.355064, 48.8789]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,952b7c4dae4ab9e8549b33f41ee964335b1879a7,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"27 Boulevard du Temple, 75011 Paris","[48.865097, 2.36554]",Disponible,75011,FR*V75*E9011*02*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9011*02*2,Point,"[2.36554, 48.865097]"
belib-points-de-recharge-pour-vehicules-electriques-disponibilite-temps-reel,a2f83d24529f78f8e2bc0af723177b7a0678c7b2,2021-05-09T02:30:01.904000+00:00,2021-05-09T02:30:01+00:00,"26 Rue Léon Frot, 75011 Paris","[48.854664, 2.387548]",En maintenance,75011,FR*V75*E9011*03*2,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9011*03*2,Point,"[2.387548, 48.854664]"
